Country,Year,Week,AH1,AH1N12009,AH3
Argentina,2009,1,0,,0
Argentina,2009,2,0,,0
Argentina,2009,3,0,,0
Argentina,2009,4,0,,0
Argentina,2009,5,0,,0
Argentina,2009,6,0,,0
Argentina,2009,7,0,,0
Argentina,2009,8,0,,0
Argentina,2009,9,0,,0
Argentina,2009,10,0,,0
Argentina,2009,11,0,,0
Argentina,2009,13,0,0,0
Argentina,2009,14,0,0,0
Argentina,2009,15,0,0,0
Argentina,2009,16,0,0,0
Argentina,2009,17,0,,0
Argentina,2009,18,0,0,0
Argentina,2009,19,0,1,0
Argentina,2009,20,1,0,0
Argentina,2009,21,3,127,0
Argentina,2009,22,3,17,0
Argentina,2009,23,1,32,0
Argentina,2009,24,6,525,0
Argentina,2009,25,5,702,0
Argentina,2009,26,7,2125,5
Argentina,2009,27,16,3092,5
Argentina,2009,28,10,1485,5
Argentina,2009,29,2,667,0
Argentina,2009,30,1,216,0
Argentina,2009,31,2,137,2
Argentina,2009,32,6,89,0
Argentina,2009,33,0,65,0
Argentina,2009,34,1,75,0
Argentina,2009,35,5,53,0
Argentina,2009,36,3,12,0
Argentina,2009,37,3,20,0
Argentina,2009,38,2,9,0
Argentina,2009,39,0,9,0
Argentina,2009,40,0,3,0
Argentina,2009,41,0,5,0
Argentina,2009,42,0,9,0
Argentina,2009,43,0,3,0
Argentina,2009,44,0,2,0
Argentina,2009,45,0,2,0
Argentina,2009,46,0,6,0
Argentina,2009,47,0,9,0
Argentina,2009,48,0,3,0
Argentina,2009,49,0,3,0
Argentina,2009,50,0,7,0
Argentina,2009,51,0,2,0
Argentina,2009,52,0,2,0
Argentina,2010,1,0,1,1
Argentina,2010,2,0,5,0
Argentina,2010,3,0,4,1
Argentina,2010,4,0,1,0
Argentina,2010,5,0,1,1
Argentina,2010,6,0,0,0
Argentina,2010,7,0,0,0
Argentina,2010,8,0,0,0
Argentina,2010,9,0,0,0
Argentina,2010,10,0,0,1
Argentina,2010,11,0,0,0
Argentina,2010,12,0,2,4
Argentina,2010,13,0,1,5
Argentina,2010,14,0,0,6
Argentina,2010,15,0,1,5
Argentina,2010,16,0,0,5
Argentina,2010,17,0,0,4
Argentina,2010,18,0,4,0
Argentina,2010,19,0,5,0
Argentina,2010,20,0,0,0
Argentina,2010,21,0,0,0
Argentina,2010,22,0,1,0
Argentina,2010,23,0,0,0
Argentina,2010,24,0,0,0
Argentina,2010,25,0,0,0
Argentina,2010,26,0,1,0
Argentina,2010,27,0,3,0
Argentina,2010,28,0,0,0
Argentina,2010,29,0,3,1
Argentina,2010,30,0,0,1
Argentina,2010,31,0,0,0
Argentina,2010,32,0,0,0
Argentina,2010,33,0,0,0
Argentina,2010,34,0,0,1
Argentina,2010,35,0,1,3
Argentina,2010,36,0,0,3
Argentina,2010,37,0,0,11
Argentina,2010,38,0,0,15
Argentina,2010,39,0,0,19
Argentina,2010,40,0,0,8
Argentina,2010,41,1,1,7
Argentina,2010,42,0,0,11
Argentina,2010,43,0,0,7
Argentina,2010,44,0,0,10
Argentina,2010,45,0,0,0
Argentina,2010,46,0,0,7
Argentina,2010,47,0,0,3
Argentina,2010,48,0,0,0
Argentina,2010,49,0,0,0
Argentina,2010,50,0,0,1
Argentina,2010,51,0,0,1
Argentina,2010,52,0,0,0
Argentina,2011,1,0,3,1
Argentina,2011,2,0,1,3
Argentina,2011,3,0,0,1
Argentina,2011,4,0,0,4
Argentina,2011,5,0,0,1
Argentina,2011,6,0,0,0
Argentina,2011,7,0,0,5
Argentina,2011,8,0,0,1
Argentina,2011,9,0,1,3
Argentina,2011,10,0,0,0
Argentina,2011,11,0,0,0
Argentina,2011,12,0,0,0
Argentina,2011,13,0,0,0
Argentina,2011,14,0,0,0
Argentina,2011,15,0,0,1
Argentina,2011,16,0,0,0
Argentina,2011,17,0,0,0
Argentina,2011,18,0,0,1
Argentina,2011,19,0,2,4
Argentina,2011,20,0,1,4
Argentina,2011,21,0,6,3
Argentina,2011,22,0,12,8
Argentina,2011,23,0,20,5
Argentina,2011,24,0,33,10
Argentina,2011,25,0,29,14
Argentina,2011,26,0,15,23
Argentina,2011,27,0,10,37
Argentina,2011,28,0,3,84
Argentina,2011,29,0,6,88
Argentina,2011,30,0,3,69
Argentina,2011,31,0,2,51
Argentina,2011,32,0,7,78
Argentina,2011,33,0,5,82
Argentina,2011,34,0,2,80
Argentina,2011,35,0,10,66
Argentina,2011,36,0,12,50
Argentina,2011,37,0,22,26
Argentina,2011,38,0,15,24
Argentina,2011,39,0,2,23
Argentina,2011,40,0,8,12
Argentina,2011,41,0,4,0
Argentina,2011,42,0,4,2
Argentina,2011,43,0,3,0
Argentina,2011,44,0,1,1
Argentina,2011,45,0,0,0
Argentina,2011,46,0,2,0
Argentina,2011,47,0,0,0
Argentina,2011,48,0,0,0
Argentina,2011,49,0,0,0
Argentina,2011,50,0,0,0
Argentina,2011,51,0,0,0
Argentina,2011,52,0,0,0
Argentina,2012,1,0,0,0
Argentina,2012,2,0,0,0
Argentina,2012,3,0,0,0
Argentina,2012,4,0,1,0
Argentina,2012,5,0,0,0
Argentina,2012,6,0,0,1
Argentina,2012,7,0,0,0
Argentina,2012,8,0,1,0
Argentina,2012,9,0,4,1
Argentina,2012,10,0,0,0
Argentina,2012,11,0,0,0
Argentina,2012,12,0,0,0
Argentina,2012,13,0,0,0
Argentina,2012,14,0,0,0
Argentina,2012,15,0,0,0
Argentina,2012,16,0,1,0
Argentina,2012,17,0,0,0
Argentina,2012,18,0,0,0
Argentina,2012,19,0,0,0
Argentina,2012,20,0,0,1
Argentina,2012,21,0,0,1
Argentina,2012,22,0,0,0
Argentina,2012,23,0,4,0
Argentina,2012,24,0,0,0
Argentina,2012,25,0,1,2
Argentina,2012,26,0,1,0
Argentina,2012,27,0,3,0
Argentina,2012,28,0,20,1
Argentina,2012,29,0,18,2
Argentina,2012,30,0,31,2
Argentina,2012,31,0,29,4
Argentina,2012,32,0,36,2
Argentina,2012,33,0,52,5
Argentina,2012,34,0,61,17
Argentina,2012,35,0,77,20
Argentina,2012,36,0,69,18
Argentina,2012,37,0,46,30
Argentina,2012,38,0,39,30
Argentina,2012,39,0,13,30
Argentina,2012,40,0,14,16
Argentina,2012,41,0,6,15
Argentina,2012,42,0,4,5
Argentina,2012,43,0,3,5
Argentina,2012,44,0,0,6
Argentina,2012,45,0,0,16
Argentina,2012,46,0,1,7
Argentina,2012,47,0,0,0
Argentina,2012,48,0,0,1
Argentina,2012,49,0,0,9
Argentina,2012,50,0,0,0
Argentina,2012,51,0,0,0
Argentina,2012,52,0,0,1
Argentina,2013,1,0,0,3
Argentina,2013,2,0,0,1
Argentina,2013,3,0,0,0
Argentina,2013,4,0,0,1
Argentina,2013,5,0,0,6
Argentina,2013,6,0,5,9
Argentina,2013,7,0,2,1
Argentina,2013,8,0,6,0
Argentina,2013,9,0,3,1
Argentina,2013,10,0,2,0
Argentina,2013,11,0,2,0
Argentina,2013,12,0,5,0
Argentina,2013,13,0,0,1
Argentina,2013,14,0,0,2
Argentina,2013,15,0,0,4
Argentina,2013,16,0,0,2
Argentina,2013,17,0,4,1
Argentina,2013,18,0,2,0
Argentina,2013,19,0,10,0
Argentina,2013,20,0,10,0
Argentina,2013,21,0,38,6
Argentina,2013,22,0,80,14
Argentina,2013,23,0,181,24
Argentina,2013,24,0,476,88
Argentina,2013,25,0,397,67
Argentina,2013,26,0,521,105
Argentina,2013,27,0,462,118
Argentina,2013,28,0,327,93
Argentina,2013,29,0,238,118
Argentina,2013,30,0,144,95
Argentina,2013,31,0,95,76
Argentina,2013,32,0,46,29
Argentina,2013,33,0,18,23
Argentina,2013,34,0,27,26
Argentina,2013,35,0,23,28
Argentina,2013,36,0,5,24
Argentina,2013,37,0,10,15
Argentina,2013,38,0,1,11
Argentina,2013,39,0,0,8
Argentina,2013,40,0,1,9
Argentina,2013,41,0,0,11
Argentina,2013,42,0,0,4
Argentina,2013,43,0,0,2
Argentina,2013,44,0,0,3
Argentina,2013,45,0,0,0
Argentina,2013,46,0,0,2
Argentina,2013,47,0,0,2
Argentina,2013,48,0,0,0
Argentina,2013,49,0,0,0
Argentina,2013,50,0,0,0
Argentina,2013,51,0,0,0
Argentina,2013,52,0,1,0
Argentina,2014,1,0,0,0
Argentina,2014,2,0,0,0
Argentina,2014,3,0,1,0
Argentina,2014,4,0,0,0
Argentina,2014,5,0,0,0
Argentina,2014,6,0,0,0
Argentina,2014,7,0,1,0
Argentina,2014,8,0,1,1
Argentina,2014,9,0,0,0
Argentina,2014,10,0,0,0
Argentina,2014,11,0,0,0
Argentina,2014,12,0,0,0
Argentina,2014,13,0,0,0
Argentina,2014,14,0,0,1
Argentina,2014,15,0,0,0
Argentina,2014,16,0,0,0
Argentina,2014,17,0,1,0
Argentina,2014,18,0,0,1
Argentina,2014,19,0,0,1
Argentina,2014,20,0,1,1
Argentina,2014,21,0,0,1
Argentina,2014,22,0,1,5
Argentina,2014,23,0,0,10
Argentina,2014,24,0,2,14
Argentina,2014,25,0,0,35
Argentina,2014,26,0,0,65
Argentina,2014,27,0,2,141
Argentina,2014,28,0,0,129
Argentina,2014,29,0,1,153
Argentina,2014,30,0,3,113
Argentina,2014,31,0,2,86
Argentina,2014,32,0,0,74
Argentina,2014,33,0,0,73
Argentina,2014,34,0,0,55
Argentina,2014,35,0,0,37
Argentina,2014,36,0,0,27
Argentina,2014,37,0,0,31
Argentina,2014,38,0,0,13
Argentina,2014,39,0,0,14
Argentina,2014,40,0,0,18
Argentina,2014,41,0,0,15
Argentina,2014,42,0,0,1
Argentina,2014,43,0,0,3
Argentina,2014,44,0,0,1
Argentina,2014,45,0,0,0
Argentina,2014,46,0,0,0
Argentina,2014,47,0,0,1
Argentina,2014,48,0,0,0
Argentina,2014,49,0,0,0
Argentina,2014,50,0,0,0
Argentina,2014,51,0,0,0
Argentina,2014,52,0,0,0
Argentina,2015,1,0,0,0
Argentina,2015,2,0,0,0
Argentina,2015,3,0,0,0
Argentina,2015,4,0,0,0
Argentina,2015,5,0,0,0
Argentina,2015,6,0,0,0
Argentina,2015,7,0,0,0
Argentina,2015,8,0,0,0
Argentina,2015,9,0,0,0
Argentina,2015,10,0,1,0
Argentina,2015,11,0,0,0
Argentina,2015,12,0,0,0
Argentina,2015,13,0,0,0
Argentina,2015,14,0,0,0
Argentina,2015,15,0,0,0
Argentina,2015,16,0,0,0
Argentina,2015,17,0,0,0
Argentina,2015,18,0,0,0
Argentina,2015,19,0,0,0
Argentina,2015,20,0,0,1
Argentina,2015,21,0,0,1
Argentina,2015,22,0,0,3
Argentina,2015,23,0,0,2
Argentina,2015,24,0,1,4
Argentina,2015,25,0,3,8
Argentina,2015,26,0,2,11
Argentina,2015,27,0,9,16
Argentina,2015,28,0,6,39
Argentina,2015,29,0,6,53
Argentina,2015,30,0,6,64
Argentina,2015,31,0,15,88
Argentina,2015,32,0,23,101
Argentina,2015,33,0,17,139
Argentina,2015,34,0,7,136
Argentina,2015,35,0,18,128
Argentina,2015,36,0,9,106
Argentina,2015,37,0,18,50
Argentina,2015,38,0,18,38
Argentina,2015,39,0,9,29
Argentina,2015,40,0,9,12
Argentina,2015,41,0,4,9
Argentina,2015,42,0,3,7
Argentina,2015,43,0,0,4
Argentina,2015,44,0,0,3
Argentina,2015,45,0,3,1
Argentina,2015,46,0,1,2
Argentina,2015,47,0,0,0
Argentina,2015,48,0,0,1
Argentina,2015,49,0,0,0
Argentina,2015,50,0,2,0
Argentina,2015,51,0,0,0
Argentina,2015,52,0,0,0
Argentina,2015,53,0,0,0
Argentina,2016,1,0,1,0
Argentina,2016,2,0,1,0
Argentina,2016,3,0,1,0
Argentina,2016,4,0,0,3
Argentina,2016,5,0,0,0
Argentina,2016,6,0,3,0
Argentina,2016,7,0,2,1
Argentina,2016,8,0,4,0
Argentina,2016,9,0,4,0
Argentina,2016,10,0,10,0
Argentina,2016,11,0,22,0
Argentina,2016,12,0,30,0
Argentina,2016,13,0,20,1
Argentina,2016,14,0,30,1
Argentina,2016,15,0,49,1
Argentina,2016,16,0,60,0
Argentina,2016,17,0,72,0
Argentina,2016,18,0,110,0
Argentina,2016,19,0,257,0
Argentina,2016,20,0,503,0
Argentina,2016,21,0,725,1
Argentina,2016,22,0,651,0
Argentina,2016,23,0,581,1
Argentina,2016,24,0,369,1
Argentina,2016,25,0,236,0
Argentina,2016,26,0,147,0
Argentina,2016,27,0,70,0
Argentina,2016,28,0,33,0
Argentina,2016,29,0,24,1
Argentina,2016,30,0,11,0
Argentina,2016,31,0,5,0
Argentina,2016,32,0,1,0
Argentina,2016,33,0,0,0
Argentina,2016,34,0,1,0
Argentina,2016,35,0,1,0
Argentina,2016,36,0,6,0
Argentina,2016,37,0,0,1
Argentina,2016,38,0,3,0
Argentina,2016,39,0,1,0
Argentina,2016,40,0,1,0
Argentina,2016,41,0,0,0
Argentina,2016,42,0,0,0
Argentina,2016,43,0,0,0
Argentina,2016,44,0,0,0
Argentina,2016,45,0,0,0
Argentina,2016,46,0,0,16
Argentina,2016,47,0,0,2
Argentina,2016,48,0,0,0
Argentina,2016,49,0,0,0
Argentina,2016,50,0,0,0
Argentina,2016,51,0,0,0
Argentina,2016,52,0,0,0
Argentina,2017,1,0,0,1
Argentina,2017,2,0,0,0
Argentina,2017,3,0,0,0
Argentina,2017,4,0,0,0
Argentina,2017,5,0,0,1
Argentina,2017,6,0,0,0
Argentina,2017,7,0,0,1
Argentina,2017,8,0,0,0
Argentina,2017,9,0,0,1
Argentina,2017,10,0,0,2
Argentina,2017,11,0,0,3
Argentina,2017,12,0,0,1
Argentina,2017,13,0,0,6
Argentina,2017,14,0,0,9
Argentina,2017,15,0,0,9
Argentina,2017,16,0,0,10
Argentina,2017,17,0,0,21
Argentina,2017,18,0,0,36
Argentina,2017,19,0,0,55
Argentina,2017,20,0,0,99
Argentina,2017,21,2,2,163
Argentina,2017,22,2,2,274
Argentina,2017,23,0,0,352
Argentina,2017,24,0,0,435
Argentina,2017,25,0,0,429
Argentina,2017,26,0,0,334
Argentina,2017,27,0,0,182
Argentina,2017,28,0,0,123
Argentina,2017,29,0,0,75
Argentina,2017,30,0,0,44
Argentina,2017,31,0,0,18
Argentina,2017,32,0,0,11
Argentina,2017,33,0,0,6
Argentina,2017,34,0,0,1
Argentina,2017,35,0,0,4
Argentina,2017,36,0,0,2
Argentina,2017,37,0,0,1
Argentina,2017,38,0,0,1
Argentina,2017,39,0,0,0
Argentina,2017,40,0,0,0
Argentina,2017,41,0,0,0
Argentina,2017,42,0,0,1
Argentina,2017,43,0,0,2
Argentina,2017,44,0,0,0
Argentina,2017,45,0,0,0
Argentina,2017,46,0,0,0
Argentina,2017,47,0,0,0
Argentina,2017,48,0,0,0
Argentina,2017,49,0,0,0
Argentina,2017,50,0,0,0
Argentina,2017,51,0,0,2
Argentina,2017,52,0,0,0
Australia,2009,1,0,,1
Australia,2009,2,0,,1
Australia,2009,3,0,,1
Australia,2009,4,0,,3
Australia,2009,5,0,,0
Australia,2009,6,0,,0
Australia,2009,7,2,,0
Australia,2009,8,2,,0
Australia,2009,9,0,,0
Australia,2009,10,3,,1
Australia,2009,11,2,,0
Australia,2009,12,2,,1
Australia,2009,13,0,,1
Australia,2009,14,0,,0
Australia,2009,15,0,,5
Australia,2009,16,0,,0
Australia,2009,17,0,,2
Australia,2009,18,5,,12
Australia,2009,19,2,,9
Australia,2009,20,2,,2
Australia,2009,21,2,1,5
Australia,2009,22,4,,18
Australia,2009,23,5,19,21
Australia,2009,24,8,69,32
Australia,2009,25,19,71,20
Australia,2009,26,10,80,17
Australia,2009,27,3,128,19
Australia,2009,28,11,456,75
Australia,2009,29,10,636,79
Australia,2009,30,15,751,67
Australia,2009,31,9,558,37
Australia,2009,32,3,579,24
Australia,2009,33,3,474,35
Australia,2009,34,3,175,23
Australia,2009,35,0,128,5
Australia,2009,36,1,109,3
Australia,2009,37,1,57,5
Australia,2009,38,0,28,0
Australia,2009,39,1,26,0
Australia,2009,40,1,17,0
Australia,2009,41,0,16,0
Australia,2009,42,0,5,1
Australia,2009,43,0,2,0
Australia,2009,44,0,4,0
Australia,2009,45,0,4,2
Australia,2009,46,1,5,0
Australia,2009,47,0,3,0
Australia,2009,48,0,4,1
Australia,2009,49,0,6,0
Australia,2009,50,0,4,1
Australia,2009,51,0,3,0
Australia,2009,52,0,0,0
Australia,2009,53,0,0,0
Australia,2010,1,0,2,0
Australia,2010,2,0,1,0
Australia,2010,3,0,0,0
Australia,2010,4,0,0,0
Australia,2010,5,0,1,0
Australia,2010,6,0,1,0
Australia,2010,7,0,0,0
Australia,2010,8,0,2,1
Australia,2010,9,0,1,2
Australia,2010,10,0,0,1
Australia,2010,11,0,1,0
Australia,2010,12,0,1,1
Australia,2010,13,0,0,0
Australia,2010,14,0,0,0
Australia,2010,15,0,1,3
Australia,2010,16,0,2,0
Australia,2010,17,0,1,4
Australia,2010,18,0,0,1
Australia,2010,19,0,0,3
Australia,2010,20,0,1,2
Australia,2010,21,0,2,2
Australia,2010,22,0,2,0
Australia,2010,23,0,0,0
Australia,2010,24,0,2,3
Australia,2010,25,0,7,5
Australia,2010,26,0,16,2
Australia,2010,27,0,13,1
Australia,2010,28,0,14,0
Australia,2010,29,0,13,1
Australia,2010,30,0,26,3
Australia,2010,31,0,29,4
Australia,2010,32,0,20,2
Australia,2010,33,0,36,4
Australia,2010,34,0,49,2
Australia,2010,35,0,51,5
Australia,2010,36,0,47,3
Australia,2010,37,0,30,4
Australia,2010,38,0,62,2
Australia,2010,39,0,46,3
Australia,2010,40,0,41,17
Australia,2010,41,0,20,5
Australia,2010,42,0,25,4
Australia,2010,43,0,26,1
Australia,2010,44,0,18,1
Australia,2010,45,0,11,2
Australia,2010,46,0,5,1
Australia,2010,47,0,5,8
Australia,2010,48,0,3,3
Australia,2010,49,0,3,2
Australia,2010,50,0,2,5
Australia,2010,51,0,4,9
Australia,2010,52,0,3,12
Australia,2011,1,0,3,11
Australia,2011,2,0,7,7
Australia,2011,3,0,3,12
Australia,2011,4,0,3,5
Australia,2011,5,0,3,13
Australia,2011,6,0,1,17
Australia,2011,7,0,11,10
Australia,2011,8,0,5,29
Australia,2011,9,0,5,17
Australia,2011,10,0,4,28
Australia,2011,11,0,1,15
Australia,2011,12,0,1,10
Australia,2011,13,0,4,10
Australia,2011,14,0,1,6
Australia,2011,15,0,0,8
Australia,2011,16,0,2,5
Australia,2011,17,0,1,1
Australia,2011,18,1,2,1
Australia,2011,19,0,1,1
Australia,2011,20,0,2,3
Australia,2011,21,0,1,4
Australia,2011,22,0,1,0
Australia,2011,23,0,3,0
Australia,2011,24,0,7,0
Australia,2011,25,0,11,5
Australia,2011,26,0,11,3
Australia,2011,27,0,16,5
Australia,2011,28,0,46,8
Australia,2011,29,0,42,15
Australia,2011,30,0,60,18
Australia,2011,31,0,49,17
Australia,2011,32,0,67,32
Australia,2011,33,0,58,22
Australia,2011,34,0,51,47
Australia,2011,35,0,61,32
Australia,2011,36,0,47,51
Australia,2011,37,0,46,41
Australia,2011,38,0,57,40
Australia,2011,39,0,47,35
Australia,2011,40,0,20,48
Australia,2011,41,0,16,40
Australia,2011,42,0,14,14
Australia,2011,43,0,2,8
Australia,2011,44,0,4,9
Australia,2011,45,0,0,18
Australia,2011,46,0,0,14
Australia,2011,47,0,1,12
Australia,2011,48,0,0,14
Australia,2011,49,0,0,14
Australia,2011,50,0,0,7
Australia,2011,51,0,1,1
Australia,2011,52,0,0,25
Australia,2012,1,0,0,4
Australia,2012,2,0,0,4
Australia,2012,3,0,0,13
Australia,2012,4,0,2,3
Australia,2012,5,0,0,3
Australia,2012,6,0,0,1
Australia,2012,7,0,2,0
Australia,2012,8,0,1,3
Australia,2012,9,0,2,4
Australia,2012,10,0,0,4
Australia,2012,11,0,2,10
Australia,2012,12,0,0,9
Australia,2012,13,0,0,14
Australia,2012,14,0,0,7
Australia,2012,15,0,3,6
Australia,2012,16,0,3,13
Australia,2012,17,0,1,12
Australia,2012,18,0,1,13
Australia,2012,19,0,1,11
Australia,2012,20,0,2,13
Australia,2012,21,0,1,26
Australia,2012,22,0,2,28
Australia,2012,23,0,1,39
Australia,2012,24,0,1,63
Australia,2012,25,0,2,79
Australia,2012,26,0,5,175
Australia,2012,27,0,11,250
Australia,2012,28,0,4,306
Australia,2012,29,0,7,272
Australia,2012,30,0,5,304
Australia,2012,31,0,9,308
Australia,2012,32,0,6,268
Australia,2012,33,0,3,291
Australia,2012,34,0,6,180
Australia,2012,35,0,4,148
Australia,2012,36,0,1,88
Australia,2012,37,0,2,61
Australia,2012,38,0,0,43
Australia,2012,39,0,0,15
Australia,2012,40,0,0,12
Australia,2012,41,0,2,8
Australia,2012,42,0,0,9
Australia,2012,43,0,0,4
Australia,2012,44,0,0,0
Australia,2012,45,0,0,8
Australia,2012,46,0,1,8
Australia,2012,47,0,0,0
Australia,2012,48,0,2,1
Australia,2012,49,0,3,4
Australia,2012,50,0,0,1
Australia,2012,51,0,2,1
Australia,2012,52,0,1,0
Australia,2013,1,0,2,3
Australia,2013,2,0,5,2
Australia,2013,3,0,3,7
Australia,2013,4,0,3,8
Australia,2013,5,0,4,6
Australia,2013,6,0,3,11
Australia,2013,7,0,6,9
Australia,2013,8,0,1,7
Australia,2013,9,0,1,13
Australia,2013,10,0,2,6
Australia,2013,11,0,11,7
Australia,2013,12,0,18,7
Australia,2013,13,0,3,7
Australia,2013,14,0,1,4
Australia,2013,15,0,2,2
Australia,2013,16,0,2,2
Australia,2013,17,0,2,1
Australia,2013,18,0,0,1
Australia,2013,19,0,1,1
Australia,2013,20,0,0,4
Australia,2013,21,0,1,7
Australia,2013,22,0,1,3
Australia,2013,23,0,4,4
Australia,2013,24,0,1,3
Australia,2013,25,0,0,4
Australia,2013,26,0,2,5
Australia,2013,27,0,5,16
Australia,2013,28,0,7,19
Australia,2013,29,0,7,40
Australia,2013,30,0,8,28
Australia,2013,31,0,12,58
Australia,2013,32,0,21,65
Australia,2013,33,0,18,61
Australia,2013,34,0,30,74
Australia,2013,35,0,55,70
Australia,2013,36,0,52,49
Australia,2013,37,0,40,75
Australia,2013,38,0,42,70
Australia,2013,39,0,42,65
Australia,2013,40,0,30,29
Australia,2013,41,0,30,32
Australia,2013,42,0,15,30
Australia,2013,43,0,17,21
Australia,2013,44,0,14,22
Australia,2013,45,0,11,14
Australia,2013,46,0,7,10
Australia,2013,47,0,3,6
Australia,2013,48,0,5,12
Australia,2013,49,0,4,8
Australia,2013,50,0,1,21
Australia,2013,51,0,1,6
Australia,2013,52,0,1,10
Australia,2014,1,0,5,14
Australia,2014,2,0,7,15
Australia,2014,3,0,11,12
Australia,2014,4,0,7,10
Australia,2014,5,0,4,14
Australia,2014,6,0,5,24
Australia,2014,7,0,7,18
Australia,2014,8,0,3,9
Australia,2014,9,0,9,11
Australia,2014,10,0,6,12
Australia,2014,11,0,11,7
Australia,2014,12,0,8,2
Australia,2014,13,0,6,8
Australia,2014,14,0,6,9
Australia,2014,15,0,4,7
Australia,2014,16,0,1,15
Australia,2014,17,1,0,5
Australia,2014,18,0,1,4
Australia,2014,19,0,5,6
Australia,2014,20,0,9,3
Australia,2014,21,0,9,4
Australia,2014,22,0,7,6
Australia,2014,23,0,10,2
Australia,2014,24,0,13,1
Australia,2014,25,0,14,3
Australia,2014,26,0,30,12
Australia,2014,27,0,54,25
Australia,2014,28,0,104,14
Australia,2014,29,0,131,33
Australia,2014,30,0,125,48
Australia,2014,31,0,110,82
Australia,2014,32,0,148,110
Australia,2014,33,0,136,81
Australia,2014,34,0,168,91
Australia,2014,35,0,152,73
Australia,2014,36,0,104,65
Australia,2014,37,0,98,52
Australia,2014,38,0,60,57
Australia,2014,39,0,46,36
Australia,2014,40,0,18,27
Australia,2014,41,0,17,21
Australia,2014,42,0,1,16
Australia,2014,43,0,6,11
Australia,2014,44,0,7,7
Australia,2014,45,0,4,3
Australia,2014,46,0,8,12
Australia,2014,47,0,0,1
Australia,2014,48,0,0,2
Australia,2014,49,0,2,3
Australia,2014,50,0,2,7
Australia,2014,51,0,1,4
Australia,2014,52,0,0,10
Australia,2015,1,,,2
Australia,2015,2,,2,17
Australia,2015,3,,3,16
Australia,2015,4,,1,14
Australia,2015,5,,3,8
Australia,2015,6,,3,18
Australia,2015,7,,3,14
Australia,2015,8,,5,20
Australia,2015,9,,6,11
Australia,2015,10,,3,14
Australia,2015,11,,,17
Australia,2015,12,,2,11
Australia,2015,13,,5,14
Australia,2015,14,,2,29
Australia,2015,15,,1,12
Australia,2015,16,,2,13
Australia,2015,17,,6,22
Australia,2015,18,,4,19
Australia,2015,19,,,10
Australia,2015,20,,3,14
Australia,2015,21,,2,18
Australia,2015,22,,2,10
Australia,2015,23,,1,21
Australia,2015,24,,7,17
Australia,2015,25,,,23
Australia,2015,26,,3,19
Australia,2015,27,,3,32
Australia,2015,28,,6,36
Australia,2015,29,,4,36
Australia,2015,30,,7,38
Australia,2015,31,,8,52
Australia,2015,32,,11,63
Australia,2015,33,,6,63
Australia,2015,34,,12,98
Australia,2015,35,,7,64
Australia,2015,36,,8,80
Australia,2015,37,,7,73
Australia,2015,38,,6,92
Australia,2015,39,,12,103
Australia,2015,40,,10,54
Australia,2015,41,,5,51
Australia,2015,42,,5,44
Australia,2015,43,,5,20
Australia,2015,44,,4,15
Australia,2015,45,,1,23
Australia,2015,46,,1,30
Australia,2015,47,,,9
Australia,2015,48,,1,8
Australia,2015,49,,5,17
Australia,2015,50,,16,13
Australia,2015,51,,11,4
Australia,2015,52,,12,8
Australia,2015,53,,2,4
Australia,2016,1,,11,16
Australia,2016,2,,14,3
Australia,2016,3,,6,5
Australia,2016,4,,14,2
Australia,2016,5,,17,4
Australia,2016,6,,20,2
Australia,2016,7,,13,3
Australia,2016,8,,18,6
Australia,2016,9,,21,
Australia,2016,10,,18,4
Australia,2016,11,,12,4
Australia,2016,12,,10,11
Australia,2016,13,,4,3
Australia,2016,14,,12,2
Australia,2016,15,,11,4
Australia,2016,16,,4,4
Australia,2016,17,,3,3
Australia,2016,18,,5,9
Australia,2016,19,,11,8
Australia,2016,20,,18,12
Australia,2016,21,,14,7
Australia,2016,22,,18,6
Australia,2016,23,,13,9
Australia,2016,24,,26,10
Australia,2016,25,,17,19
Australia,2016,26,,26,22
Australia,2016,27,,25,22
Australia,2016,28,,21,41
Australia,2016,29,,37,94
Australia,2016,30,,17,131
Australia,2016,31,,24,188
Australia,2016,32,,17,221
Australia,2016,33,,17,242
Australia,2016,34,,14,236
Australia,2016,35,,11,293
Australia,2016,36,,10,291
Australia,2016,37,,11,216
Australia,2016,38,,7,196
Australia,2016,39,,7,146
Australia,2016,40,,6,118
Australia,2016,41,,5,94
Australia,2016,42,,0,43
Australia,2016,43,,1,26
Australia,2016,44,,0,32
Australia,2016,45,,0,12
Australia,2016,46,,0,13
Australia,2016,47,,0,15
Australia,2016,48,,1,8
Australia,2016,49,,0,6
Australia,2016,50,,1,10
Australia,2016,51,,0,18
Australia,2016,52,,0,3
Australia,2017,1,,2,23
Australia,2017,2,,2,19
Australia,2017,3,,1,18
Australia,2017,4,,3,22
Australia,2017,5,,2,37
Australia,2017,6,,0,32
Australia,2017,7,,0,21
Australia,2017,8,,1,34
Australia,2017,9,,0,21
Australia,2017,10,,2,14
Australia,2017,11,,2,19
Australia,2017,12,,5,18
Australia,2017,13,,3,15
Australia,2017,14,,1,9
Australia,2017,15,,2,6
Australia,2017,16,,4,2
Australia,2017,17,,0,4
Australia,2017,18,,8,9
Australia,2017,19,,7,6
Australia,2017,20,,11,8
Australia,2017,21,,8,7
Australia,2017,22,,5,8
Australia,2017,23,,4,9
Australia,2017,24,,8,12
Australia,2017,25,,15,13
